"ID","State.Name","Year","Age","Incidence"
"1ab92d8","Tennessee",2008,"75-79",5839.33965815263
"d0e7da6","Tennessee",2008,"80-84",5785.99536776904
"12bd193","Tennessee",2008,"85-89",5082.69793512193
"2e7967a","Tennessee",2008,"90-94",4492.7658965947
"a9a5d78","Tennessee",2009,"65-69",4860.31266706487
"8900c29","Tennessee",2009,"70-74",5738.91493111941
"91b11d1","Tennessee",2009,"75-79",6631.04312013645
"fb124bd","Tennessee",2009,"80-84",6552.19956471836
"5245a09","Tennessee",2009,"85-89",5680.61894757589
"b293c44","Tennessee",2009,"90-94",4938.76972036433
"760710c","Tennessee",2010,"65-69",5144.65004989751
"ad0caa4","Tennessee",2010,"70-74",6128.98084949413
"55f53c9","Tennessee",2010,"75-79",7062.68932112979
"9deb1e1","Tennessee",2010,"80-84",6923.85159064172
"3e61ec2","Tennessee",2010,"85-89",5976.51666770507
"853d0e0","Tennessee",2010,"90-94",5170.0069135713
"60984ce","Tennessee",2011,"65-69",5282.40128625151
"608d3e4","Tennessee",2011,"70-74",6311.38874609724
"b4a9497","Tennessee",2011,"75-79",7200.29734066727
"aa82459","Tennessee",2011,"80-84",6984.21647363819
"32b12eb","Tennessee",2011,"85-89",6026.8131533243
"2897e85","Tennessee",2011,"90-94",5214.93625661268
"7cf4d90","Tennessee",2012,"65-69",5396.75313019553
"5f6b62f","Tennessee",2012,"70-74",6460.39976859901
"fd6a501","Tennessee",2012,"75-79",7294.40303070939
"7fb093a","Tennessee",2012,"80-84",7013.05527509125
"6605b72","Tennessee",2012,"85-89",6043.17661432231
"65241b7","Tennessee",2012,"90-94",5214.89052581742
"a382b12","Tennessee",2013,"65-69",5494.31990119294
"9cb530d","Tennessee",2013,"70-74",6588.7347234133
"38ecbe3","Tennessee",2013,"75-79",7371.82137582774
"37f289c","Tennessee",2013,"80-84",7030.01422436535
"84fd65a","Tennessee",2013,"85-89",6042.48164963211
"77c1784","Tennessee",2013,"90-94",5196.36920514823
"ddab380","Tennessee",2014,"65-69",5581.17491089987
"3035cd4","Tennessee",2014,"70-74",6709.49485266886
"300d943","Tennessee",2014,"75-79",7454.2357554191
"6e75362","Tennessee",2014,"80-84",7050.91459457144
"90c0131","Tennessee",2014,"85-89",6050.79991030652
"d67d7aa","Tennessee",2014,"90-94",5191.43646129375
"4f3a0b5","Tennessee",2015,"65-69",5662.312380897
"89aad7d","Tennessee",2015,"70-74",6834.79369041437
"2f22501","Tennessee",2015,"75-79",7565.75512791349
"7f83e74","Tennessee",2015,"80-84",7094.37182390447
"a1a01b2","Tennessee",2015,"85-89",6093.48241587111
"e08330c","Tennessee",2015,"90-94",5226.62584308628
"1f88854","Tennessee",2016,"65-69",5774.25365204051
"4528a02","Tennessee",2016,"70-74",7048.8315720871
"cb7564e","Tennessee",2016,"75-79",7941.10584344845
"97d222b","Tennessee",2016,"80-84",7534.35087483301
"022d29e","Tennessee",2016,"85-89",6495.23512803686
"271d254","Tennessee",2016,"90-94",5590.62940918266
"2c7c8cd","Tennessee",2017,"65-69",5850.84413285655
"665b5f6","Tennessee",2017,"70-74",7191.32671165195
"5a0b03d","Tennessee",2017,"75-79",8249.59743545537
"2f068f7","Tennessee",2017,"80-84",7944.01011205026
"8ddef4e","Tennessee",2017,"85-89",6869.97838748796
"d1ea087","Tennessee",2017,"90-94",5943.53069968117
"eeb6fe0","Tennessee",2018,"65-69",5745.88858223183
"15660ad","Tennessee",2018,"70-74",6983.01629778208
"ed1b547","Tennessee",2018,"75-79",7917.83572253408
"e3f67d6","Tennessee",2018,"80-84",7573.46804471848
"30a64ce","Tennessee",2018,"85-89",6561.43862949997
"1a03c47","Tennessee",2018,"90-94",5710.19137525811
"d7bbe84","Tennessee",2019,"65-69",5479.55690324005
"7c23733","Tennessee",2019,"70-74",6453.21612079246
"9c2e017","Tennessee",2019,"75-79",7033.13295157019
"949365a","Tennessee",2019,"80-84",6560.27552412098
"7d2e75a","Tennessee",2019,"85-89",5699.16405491741
"448737f","Tennessee",2019,"90-94",5010.37980519539
"e8e0eaa","Texas",1990,"65-69",4859.41630396034
"c784560","Texas",1990,"70-74",5000.91366292644
"2d94508","Texas",1990,"75-79",4440.54257010598
"3a48a6e","Texas",1990,"80-84",3812.20194760605
"45bc620","Texas",1990,"85-89",3446.8548646111
"381ac41","Texas",1990,"90-94",3185.92300054465
"bd066e3","Texas",1991,"65-69",4429.60004848963
"c374874","Texas",1991,"70-74",4574.15177119923
"fe76a4c","Texas",1991,"75-79",4149.89132398504
"5b64323","Texas",1991,"80-84",3637.56233658423
"686227e","Texas",1991,"85-89",3313.3436907847
"7a5262e","Texas",1991,"90-94",3083.00584203804
"b62b69d","Texas",1992,"65-69",4040.14486337609
"ae68ec8","Texas",1992,"70-74",4190.24507165494
"d9ff5cd","Texas",1992,"75-79",3893.35479539689
"06a82f4","Texas",1992,"80-84",3487.23108244461
"e9c9c96","Texas",1992,"85-89",3201.99076437621
"a331503","Texas",1992,"90-94",3000.65892373968
"04562f5","Texas",1993,"65-69",3715.4342354728
"91a3873","Texas",1993,"70-74",3873.15951469309
"17152be","Texas",1993,"75-79",3689.64234454708
"c625281","Texas",1993,"80-84",3374.92046928636
"a7ed48e","Texas",1993,"85-89",3121.21580208309
"fe2ae9a","Texas",1993,"90-94",2943.12613431109
"0cd9218","Texas",1994,"65-69",3479.81295345184
"75d3e7f","Texas",1994,"70-74",3646.75588214299
"5b26db3","Texas",1994,"75-79",3555.62782417317
"f9b07b7","Texas",1994,"80-84",3312.04661728627
"7dbd51f","Texas",1994,"85-89",3077.46110416152
"2f17273","Texas",1994,"90-94",2917.1258774547
"1f4b2c5","Texas",1995,"65-69",3357.6457442124
"6bf64cf","Texas",1995,"70-74",3535.40606313751
"694b497","Texas",1995,"75-79",3510.75948681866
"0f9aadd","Texas",1995,"80-84",3310.74300985278
"3c1110e","Texas",1995,"85-89",3079.81064817265
"138dc3d","Texas",1995,"90-94",2929.6412521374
"81043f8","Texas",1996,"65-69",3315.22586584514
"92dc3a3","Texas",1996,"70-74",3506.43500687785
"b8dd31d","Texas",1996,"75-79",3525.78195317418
"48b303c","Texas",1996,"80-84",3357.39815901727
"9b87454","Texas",1996,"85-89",3126.09949240737
"c7318d5","Texas",1996,"90-94",2985.02067593334
"a517854","Texas",1997,"65-69",3297.44241895631
"1218ad8","Texas",1997,"70-74",3504.63965923567
"84b72a3","Texas",1997,"75-79",3561.13048992125
"c7607eb","Texas",1997,"80-84",3420.57370579661
"c085253","Texas",1997,"85-89",3197.29504204547
"f3527ca","Texas",1997,"90-94",3065.96869564021
"c356642","Texas",1998,"65-69",3296.65772332763
"42f1342","Texas",1998,"70-74",3520.86518182255
"4f95fe5","Texas",1998,"75-79",3610.0210816237
"19f78e9","Texas",1998,"80-84",3492.64613659066
"3848e5a","Texas",1998,"85-89",3277.55891494803
"e9dee9e","Texas",1998,"90-94",3153.75587847996
"7cc3782","Texas",1999,"65-69",3305.24438534049
"5ed7de0","Texas",1999,"70-74",3546.91576738059
"025da0b","Texas",1999,"75-79",3665.42494341579
"37fa3ac","Texas",1999,"80-84",3563.68779372281
"5abba01","Texas",1999,"85-89",3348.5844438097
"e11cfc8","Texas",1999,"90-94",3228.97927956321
"21773e6","Texas",2000,"65-69",3315.64504754594
"121cf2a","Texas",2000,"70-74",3573.70326371188
"9bb9522","Texas",2000,"75-79",3721.53596831473
"dbc390d","Texas",2000,"80-84",3626.92013023207
"1fa41ff","Texas",2000,"85-89",3392.38607279469
"aa23980","Texas",2000,"90-94",3271.81992922384
"8c550e1","Texas",2001,"65-69",3323.08096133652
"8cebc2b","Texas",2001,"70-74",3603.30281202733
"43f241a","Texas",2001,"75-79",3782.57070255607
"7da7ae0","Texas",2001,"80-84",3681.91180364684
"73d3384","Texas",2001,"85-89",3421.65961743327
"09e5306","Texas",2001,"90-94",3285.92680105646
"2fa94bf","Texas",2002,"65-69",3329.8120661931
"893b980","Texas",2002,"70-74",3638.8750785809
"9ebd279","Texas",2002,"75-79",3851.61976828282
"169e916","Texas",2002,"80-84",3741.60502437706
"f69e293","Texas",2002,"85-89",3457.95744778105
"48e9bcf","Texas",2002,"90-94",3296.59458585465
"4c9836b","Texas",2003,"65-69",3337.40854271484
"85fc911","Texas",2003,"70-74",3675.53918635517
"edf5973","Texas",2003,"75-79",3921.58452111588
"d2f964e","Texas",2003,"80-84",3805.82385488483
"3391008","Texas",2003,"85-89",3506.62063601429
"fa22338","Texas",2003,"90-94",3316.34681691525
"f46419c","Texas",2004,"65-69",3347.49710505449
"27c9ed0","Texas",2004,"70-74",3708.43746718096
"f495b24","Texas",2004,"75-79",3986.56732398325
"cef3148","Texas",2004,"80-84",3873.85282437349
"6355593","Texas",2004,"85-89",3569.67266805495
"2070bee","Texas",2004,"90-94",3354.87347861683
"0fd4e05","Texas",2005,"65-69",3361.77418374457
"0c5459a","Texas",2005,"70-74",3732.77016260734
"da44f83","Texas",2005,"75-79",4040.0240980126
"08f79cf","Texas",2005,"80-84",3946.89337416724
"48e13a0","Texas",2005,"85-89",3653.39334695984
"4c911ed","Texas",2005,"90-94",3421.25913503751
"89a78e7","Texas",2006,"65-69",3524.10867978223
"73f4c8f","Texas",2006,"70-74",3966.34431707349
"0828f14","Texas",2006,"75-79",4386.33513455604
"2c3d51c","Texas",2006,"80-84",4328.28138413315
"9e9e825","Texas",2006,"85-89",3973.75034086086
"69b8381","Texas",2006,"90-94",3671.18785299497
"7941b10","Texas",2007,"65-69",3897.03935229266
"0b9d230","Texas",2007,"70-74",4511.26341452527
"c6b20ea","Texas",2007,"75-79",5157.11064243949
"ee1c897","Texas",2007,"80-84",5135.72510986049
"1584157","Texas",2007,"85-89",4611.7504350589
"b6d33d7","Texas",2007,"90-94",4144.62804885164
"6f57a7e","Texas",2008,"65-69",4360.34608012615
"bfe7365","Texas",2008,"70-74",5187.05533014356
"493e692","Texas",2008,"75-79",6089.70467470395
"d5cf722","Texas",2008,"80-84",6092.63282159426
"5f38996","Texas",2008,"85-89",5356.58958812488
"2a70758","Texas",2008,"90-94",4692.13671723866
"0ccb21b","Texas",2009,"65-69",4794.14616289418
"e43e1f9","Texas",2009,"70-74",5812.76357923741
"984ba61","Texas",2009,"75-79",6921.36626879646
"853fe61","Texas",2009,"80-84",6924.83337022564
"9ad963e","Texas",2009,"85-89",5998.62457124709
"ed21b11","Texas",2009,"90-94",5162.08216757043
"fb3a36b","Texas",2010,"65-69",5078.43817415621
"5821f84","Texas",2010,"70-74",6207.65249373475
"3b1a157","Texas",2010,"75-79",7389.50988322792
"369ae55","Texas",2010,"80-84",7355.72532407578
"822eb74","Texas",2010,"85-89",6330.07580689847
"a893af0","Texas",2010,"90-94",5409.86305567455
"b088563","Texas",2011,"65-69",5238.11623488002
"afb6ec7","Texas",2011,"70-74",6403.94935980938
"b8e3b5c","Texas",2011,"75-79",7548.06575129153
"abc7974","Texas",2011,"80-84",7458.08943744648
"c13e1df","Texas",2011,"85-89",6401.46510367999
"3c1c979","Texas",2011,"90-94",5456.49690070417
"c328d7b","Texas",2012,"65-69",5377.99963140237
"3f8af93","Texas",2012,"70-74",6563.17488055841
"33119e8","Texas",2012,"75-79",7652.71999377319
"830cf02","Texas",2012,"80-84",7506.48221964314
"c9a2fc2","Texas",2012,"85-89",6421.72951346391
"8b2a48c","Texas",2012,"90-94",5450.67289709088
"26beffa","Texas",2013,"65-69",5497.16370365552
"8eab286","Texas",2013,"70-74",6698.14217729833
"103ec03","Texas",2013,"75-79",7734.88014893346
"95e4ef9","Texas",2013,"80-84",7533.31646953794
"242be48","Texas",2013,"85-89",6420.40491165035
"0509720","Texas",2013,"90-94",5424.33911448545
"f9bec54","Texas",2014,"65-69",5594.60365404917
"ecdf1bf","Texas",2014,"70-74",6821.70935103181
"4bc6b72","Texas",2014,"75-79",7825.51183627559
"5e6c300","Texas",2014,"80-84",7570.75403612211
"60f20fa","Texas",2014,"85-89",6429.91752034586
"b71c594","Texas",2014,"90-94",5409.80442688571
"ff6449e","Texas",2015,"65-69",5668.5079048667
"9f6a122","Texas",2015,"70-74",6946.72953389231
"c907d64","Texas",2015,"75-79",7956.33779076464
"c06f537","Texas",2015,"80-84",7651.03272742616
"9841c92","Texas",2015,"85-89",6480.78301958731
"c9aaa40","Texas",2015,"90-94",5442.0399503407
"eb229cc","Texas",2016,"65-69",5701.65518737966
"01d408e","Texas",2016,"70-74",7086.51883878144
"e3735af","Texas",2016,"75-79",8304.93109642435
"1eca842","Texas",2016,"80-84",8095.13952758093
"e3674a8","Texas",2016,"85-89",6902.52758776224
"56d2f73","Texas",2016,"90-94",5837.70051019384
"f191cbc","Texas",2017,"65-69",5703.42516278096
"644d2b3","Texas",2017,"70-74",7157.91957860143
"279ccc0","Texas",2017,"75-79",8570.82724972384
"61d2c0d","Texas",2017,"80-84",8482.12565804396
"97edbab","Texas",2017,"85-89",7280.72000904408
"fd1e0ab","Texas",2017,"90-94",6209.00640999541
"c69adc7","Texas",2018,"65-69",5592.43057384339
"ae29da3","Texas",2018,"70-74",6932.30808899464
"1b4173c","Texas",2018,"75-79",8197.6032671382
"e4b073c","Texas",2018,"80-84",8052.64966627778
"b60de20","Texas",2018,"85-89",6919.35166493928
"80b990f","Texas",2018,"90-94",5929.89995537863
"4e2dbee","Texas",2019,"65-69",5339.08924547105
"f47374e","Texas",2019,"70-74",6384.68900687834
"900b056","Texas",2019,"75-79",7227.54662268611
"b98eea7","Texas",2019,"80-84",6910.27276369592
"434440e","Texas",2019,"85-89",5952.9096080495
"3205d25","Texas",2019,"90-94",5136.67556771702
"74d5398","Washington",1990,"65-69",4958.99426421929
"94f541a","Washington",1990,"70-74",5106.69354663497
"5e44436","Washington",1990,"75-79",4571.94523571566
"be0437b","Washington",1990,"80-84",3950.48267808045
"374e0af","Washington",1990,"85-89",3576.43485689907
"8a6b194","Washington",1990,"90-94",3285.75680021164
"c305709","Washington",1991,"65-69",4524.25993241123
"e48c8d3","Washington",1991,"70-74",4693.27590089576
"a46686c","Washington",1991,"75-79",4311.69000888675
"003eabe","Washington",1991,"80-84",3803.69405705654
"bd07b65","Washington",1991,"85-89",3464.65847455947
"346b257","Washington",1991,"90-94",3207.97049240794
"603e5ea","Washington",1992,"65-69",4129.1276824552
"3c3e0c5","Washington",1992,"70-74",4319.74354411897
"8c0e873","Washington",1992,"75-79",4074.67033976962
"1c693e8","Washington",1992,"80-84",3674.28582753468
"9b29d7c","Washington",1992,"85-89",3368.5035877861
"7e9b48f","Washington",1992,"90-94",3140.30824866284
"94b4059","Washington",1993,"65-69",3797.26149592257
"84b334d","Washington",1993,"70-74",4006.3652880876
"1e02628","Washington",1993,"75-79",3881.94014651421
"f18c76e","Washington",1993,"80-84",3574.94420169817
"b9ed6b6","Washington",1993,"85-89",3294.49389822324
"18101a2","Washington",1993,"90-94",3094.37609877348
"5de0aad","Washington",1994,"65-69",3553.22853015817
"444dee1","Washington",1994,"70-74",3777.14286734972
"7a34696","Washington",1994,"75-79",3749.842320342
"a740e8a","Washington",1994,"80-84",3519.97991146625
"ae6b330","Washington",1994,"85-89",3256.24440538068
"1043dbe","Washington",1994,"90-94",3074.10418408826
"e895c7d","Washington",1995,"65-69",3420.96831368567
"30f8588","Washington",1995,"70-74",3654.04862471939
"777060c","Washington",1995,"75-79",3697.74696308224
"a0a7fbf","Washington",1995,"80-84",3522.27146095156
"41318b9","Washington",1995,"85-89",3265.9378340037
"69a8448","Washington",1995,"90-94",3086.96942945006
"157fe04","Washington",1996,"65-69",3362.30590914733
"ce72002","Washington",1996,"70-74",3601.3115908031
"e5a887d","Washington",1996,"75-79",3693.38429525688
"3681b02","Washington",1996,"80-84",3563.04925976033
"3106970","Washington",1996,"85-89",3307.70295507501
"c62e18d","Washington",1996,"90-94",3132.91724479555
"ae567b8","Washington",1997,"65-69",3321.1719459925
"daeda40","Washington",1997,"70-74",3565.96843013528
"ee7bfd8","Washington",1997,"75-79",3700.34283549125
"f26145b","Washington",1997,"80-84",3602.72270298162
"ad83797","Washington",1997,"85-89",3359.50321480768
"b2f2456","Washington",1997,"90-94",3192.30919541384
"42f1913","Washington",1998,"65-69",3294.88591911075
"9f83973","Washington",1998,"70-74",3548.38729515422
"dd73b34","Washington",1998,"75-79",3714.43377314535
"273a364","Washington",1998,"80-84",3644.66017572525
"ddc011c","Washington",1998,"85-89",3412.39106877175
"bcaf58e","Washington",1998,"90-94",3251.50176792467
"30929e7","Washington",1999,"65-69",3280.84188288659
"19b9d50","Washington",1999,"70-74",3544.25168664048
"e96ff3d","Washington",1999,"75-79",3738.51427823648
"5ca98fa","Washington",1999,"80-84",3684.3007775135
"1852fbe","Washington",1999,"85-89",3456.22482889215
"ab43f53","Washington",1999,"90-94",3299.90794191301
"7973f93","Washington",2000,"65-69",3276.26832844196
"eacc134","Washington",2000,"70-74",3552.84628618077
"28d565d","Washington",2000,"75-79",3771.2491044011
"66d0c3c","Washington",2000,"80-84",3722.63746163748
"7a20990","Washington",2000,"85-89",3481.79483105931
"ee7ca97","Washington",2000,"90-94",3326.7449537144
"79f357c","Washington",2001,"65-69",3273.25601259337
"3cc6cac","Washington",2001,"70-74",3569.55474484527
"85bfcd0","Washington",2001,"75-79",3811.60755076842
"8cf0a09","Washington",2001,"80-84",3752.51486767161
"7bc8aa6","Washington",2001,"85-89",3496.92588529352
"d2fa280","Washington",2001,"90-94",3331.78431966121
"8f67d12","Washington",2002,"65-69",3268.5801661028
"2b34331","Washington",2002,"70-74",3589.17805265885
"e8d63a1","Washington",2002,"75-79",3855.32446538345
"db10993","Washington",2002,"80-84",3780.92106197031
"46f9840","Washington",2002,"85-89",3506.06117894516
"97866ad","Washington",2002,"90-94",3331.89393318561
"4e0da9c","Washington",2003,"65-69",3265.79742529306
"c80f20d","Washington",2003,"70-74",3609.52777235348
"71bacd1","Washington",2003,"75-79",3903.8406232318
"bab1cca","Washington",2003,"80-84",3809.53858366283
"3cbabcf","Washington",2003,"85-89",3522.74268576713
"8ac6887","Washington",2003,"90-94",3336.09899887824
"07ce569","Washington",2004,"65-69",3268.79216175956
"04b1873","Washington",2004,"70-74",3628.92883483881
"3b96c4d","Washington",2004,"75-79",3951.95880335397
"ae5efdb","Washington",2004,"80-84",3850.8685036122
"aff8f7b","Washington",2004,"85-89",3553.34409207768
"ae8480f","Washington",2004,"90-94",3355.59992156924
"aef8a37","Washington",2005,"65-69",3281.5160713001
"581174c","Washington",2005,"70-74",3645.19715288621
"6f72a70","Washington",2005,"75-79",4000.00969111015
"1a9f917","Washington",2005,"80-84",3910.92625824824
"cf015e9","Washington",2005,"85-89",3608.52486279149
"51b33e4","Washington",2005,"90-94",3398.8787124282
"b24fd89","Washington",2006,"65-69",3436.74061003584
"6229a00","Washington",2006,"70-74",3851.65766163665
"ebeee36","Washington",2006,"75-79",4321.28386551731
"a074ea6","Washington",2006,"80-84",4268.40460701471
"baa4001","Washington",2006,"85-89",3887.05790549614
"be9d588","Washington",2006,"90-94",3609.61437751507
"459e2d5","Washington",2007,"65-69",3788.43454444462
"9343893","Washington",2007,"70-74",4336.31899858479
"44d64a6","Washington",2007,"75-79",5029.50203254777
"7222a52","Washington",2007,"80-84",5021.2510321215
"6e0dba1","Washington",2007,"85-89",4462.92829472603
"5e8254b","Washington",2007,"90-94",4018.00233186701
"fa4597d","Washington",2008,"65-69",4222.62999057671
"a955884","Washington",2008,"70-74",4938.18582485552
"4e40fb4","Washington",2008,"75-79",5884.29744277696
"1908f8f","Washington",2008,"80-84",5917.37893285403
"0549d05","Washington",2008,"85-89",5136.91663001476
"6f7c2dc","Washington",2008,"90-94",4498.27690571835
"03cc4ea","Washington",2009,"65-69",4625.1903651952
"9cfd544","Washington",2009,"70-74",5496.13128288572
"ed12739","Washington",2009,"75-79",6645.79996235876
"40eb591","Washington",2009,"80-84",6690.54856025617
"d3bc022","Washington",2009,"85-89",5724.02770415446
"adaca43","Washington",2009,"90-94",4918.69453780284
"5b95db5","Washington",2010,"65-69",4881.88789512647
"0392928","Washington",2010,"70-74",5848.73125156871
"143f2c1","Washington",2010,"75-79",7072.25127552327
"37f0b99","Washington",2010,"80-84",7085.54528802613
"0ead02b","Washington",2010,"85-89",6030.8273458575
"ee10933","Washington",2010,"90-94",5152.74045814717
"f96f322","Washington",2011,"65-69",5020.42988571275
"0627cdb","Washington",2011,"70-74",6028.59017925009
"c632c72","Washington",2011,"75-79",7215.31391133829
"6c31c82","Washington",2011,"80-84",7173.42615072859
"359c69e","Washington",2011,"85-89",6101.44286726278
"4139133","Washington",2011,"90-94",5210.2616084777
"0ee9786","Washington",2012,"65-69",5142.45741183328
"1e5029c","Washington",2012,"70-74",6179.76562252433
"3b0bffa","Washington",2012,"75-79",7308.7706672273
"8fbcb14","Washington",2012,"80-84",7213.85300232326
"447544d","Washington",2012,"85-89",6122.3307835985
"797b1d5","Washington",2012,"90-94",5217.48683270124
"6d95684","Washington",2013,"65-69",5246.06226071898
"54a0a63","Washington",2013,"70-74",6308.27163587224
"8c19418","Washington",2013,"75-79",7377.99752324374
"412c5f7","Washington",2013,"80-84",7234.58136610376
"7609009","Washington",2013,"85-89",6130.44096022981
"845571c","Washington",2013,"90-94",5201.18135125548
"bdd3818","Washington",2014,"65-69",5327.34953997347
"32dba02","Washington",2014,"70-74",6419.99855686363
"c4211ff","Washington",2014,"75-79",7449.70575376066
"f270b7a","Washington",2014,"80-84",7262.66789230427
"f1b6842","Washington",2014,"85-89",6146.924991015
"ef22c4b","Washington",2014,"90-94",5202.09848788017
"1610759","Washington",2015,"65-69",5384.62304680175
"12bb363","Washington",2015,"70-74",6520.36411163021
"c7e13b5","Washington",2015,"75-79",7550.43681796374
"b3894c7","Washington",2015,"80-84",7323.91736568931
"cc54a08","Washington",2015,"85-89",6204.89036055305
"7169c59","Washington",2015,"90-94",5252.05642833602
"19e3b3a","Washington",2016,"65-69",5415.50471379029
"38bdccd","Washington",2016,"70-74",6606.64909470576
